comd_one,comd_two,output
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe  /noconfig /fullpaths  @C:\WINDOWS\TEMP\zaykie3h\zaykie3h.cmdline  , C:\WINDOWS\System32\LITSSvc.exe  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 778 -InterruptEvent 0 -NGENProcess 4a0 -Pipe 7dc -Comment  NGen Worker Process  , C:\WINDOWS\system32\mcbuilder.exe  -s ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\22b40af9-d656-47ea-9d08-59fc7335ae61.ps1'  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 434 -InterruptEvent 0 -NGENProcess 46c -Pipe 480 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\ccmcache\3v\Deploy-Application.exe  -DeploymentType  Install  -Deploymode  Interactive  , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\af0addfa-23c5-4618-a3d8-1d11e3f95e43.ps1'  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 9a0 -InterruptEvent 0 -NGENProcess a54 -Pipe 9c4 -Comment  NGen Worker Process  ,svchost.exe -k /? ,Not-Similar
 C:\WINDOWS\system32\NOTEPAD.EXE   C:\Users\zhussain\AppData\Local\Temp\Temp1_Vol-2612.zip\Vol-2612\changes-2020-06-05.txt  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_32\Microsoft.VisualStu#\9e99eecd439931e8d1315ead9c08739f\Microsoft.VisualStudio.Tools.Applications.AddInAdapter.v9.0.ni.dll  /noroot /LegacyServiceBehavior ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\4c24626d-144f-4765-869e-ab735ec7abfa.ps1'  , C:\WINDOWS\Lenovo\iMController\PluginHost86\Lenovo.Modern.ImController.PluginHost.Device.exe  -name 7ddfa152-7360-40c8-b483-ac245b15f6f8 -runas SYSTEM -pluginName GenericTelemetryPlugin -pluginVersion 2.1.0.20 ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 610 -InterruptEvent 0 -NGENProcess 5d8 -Pipe 570 -Comment  NGen Worker Process  , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\91d108d8-ce17-46b0-9e09-158fb35c3905.ps1'  ,Not-Similar
 C:\Windows\syswow64\MsiExec.exe  -Embedding 02DE0C6CF4E26425F07A38F8738D9C8B E Global\MSI0000 , C:\WINDOWS\System32\sihclient.exe  /cv ExSWtvNzfEOxphtv26isAA.0.2 ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_64\Microsoft.VisualStu#\fc825755f686bddfdacad1d1ab573686\Microsoft.VisualStudio.Tools.Office.AppInfoDocument.v9.0.ni.dll  /noroot /LegacyServiceBehavior , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 3ec -InterruptEvent 0 -NGENProcess 3f4 -Pipe 2f0 -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install deepguard-db 1597312963  C:\ProgramData\F-Secure\NS\default\GUTS2\deepguard-db\1597312963  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 4a8 -InterruptEvent 0 -NGENProcess 4b4 -Pipe 7ac -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\compattelrunner.exe  -m  :  GeneralTel.dll -f  :  RunGeneralTelemetry -cV m0WeenoQtEisc41I.1.3 -SendFullTelemetry -ThrottleUtc , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\2470c292-9264-4062-b2be-42108400064e.ps1'  ,Not-Similar
 C:\WINDOWS\System32\svchost.exe  -k LocalService -p -s LicenseManager , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  sensor-win-db  --aua-version =  1594088992  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\sensor-win-db\1594088992  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 498 -InterruptEvent 0 -NGENProcess 5f8 -Pipe 5d4 -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\fsadminaccess_32.exe  --code 4dcf1ce89a820484cbc85970b7727dbb42c2aa1156285bf3eb0929f94ffd5267 --name fsadminaccess_3fcb9d18cd5723f116942c914960ac321041d8f485f2acb5e50e149393632440 ,Not-Similar
 C:\Windows\syswow64\MsiExec.exe  -Embedding CF8A97E0F976AC5CB245740AF2ACA600 E Global\MSI0000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 618 -InterruptEvent 0 -NGENProcess 5f8 -Pipe 648 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\svchost.exe  -k LocalSystemNetworkRestricted -s WPDBusEnum , C:\Windows\System32\WUDFHost.exe  -HostGUID  :  {193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName  :  \UMDFCommunicationPorts\WUDF\HostProcess-a4cae4ea-46c6-4fee-87f4-006c69357f20 -SystemEventPortName  :  \UMDFCommunicationPorts\WUDF\HostProcess-a8c40913-cf90-462a-8485-9237a756b144 -IoCancelEventPortName  :  \UMDFCommunicationPorts\WUDF\HostProcess-a4e5f21d-15e3-4b9e-8a07-d6fb281483ce -NonStateChangingEventPortName  :  \UMDFCommunicationPorts\WUDF\HostProcess-b12f4d71-d036-4d13-8c9a-4c5701814b13 -LifetimeId  :  83a26989-419d-440f-846e-2587298ab55e -DeviceGroupId  :  -HostArg  :  0 ,Not-Similar
 C:\Program Files\Git\mingw64\libexec\git-core\git-rev-parse.exe  --git-dir ," c:\WINDOWS\Microsoft.NET\Framework\v4.0.30319\ngen.exe  install  Microsoft.Office.Tools.v4.0.Framework, Version=10.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a  /queue  :  3 /NoDependencies ",Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 31c -InterruptEvent 0 -NGENProcess 3f0 -Pipe 2ac -Comment  NGen Worker Process  , C:\Program Files (x86)\Google\Update\1.3.35.441\GoogleCrashHandler.exe  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install capricorn-win64 1597234011  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1597234011  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent b6c -InterruptEvent 0 -NGENProcess be4 -Pipe b28 -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install hydra-win64 1601961262  C:\ProgramData\F-Secure\NS\default\GUTS2\hydra-win64\1601961262  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 2ac -InterruptEvent 0 -NGENProcess 2e8 -Pipe 318 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\b92fb475-88dd-4611-b6b5-ac3cdc8436c3.ps1'  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe  /NOLOGO /READONLY /MACHINE  :  IX86  /OUT:C:\WINDOWS\TEMP\RES2801.tmp   c:\Windows\Temp\yxtp2yr5\CSCB9B07FA672C746BABAE9A9CAAC787E96.TMP  ,Not-Similar
consent.exe 3556 468 0000016DD3C3B940 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 310 -InterruptEvent 0 -NGENProcess 234 -Pipe 31c -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 3b8 -InterruptEvent 0 -NGENProcess 3a0 -Pipe 3f8 -Comment  NGen Worker Process  , LogonUI.exe  /flags  :  0x0 /state0  :  0xa1ff3855 /state1  :  0x41c64e6d ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 6d0 -InterruptEvent 0 -NGENProcess 6bc -Pipe 6cc -Comment  NGen Worker Process  , C:\Program Files\Bomgar\HY-Jump\bomgar-scc.exe  --cxn-factory-proxy-detect  support.it.helsinki.fi:443  ; 300 0  C:\ProgramData\proxy-11162.tmp  ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\fa370dfa-46a1-4bd9-9972-16d89a564e67.ps1'  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 360 -InterruptEvent 0 -NGENProcess 330 -Pipe 36c -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  hydra-win64  --aua-version =  1595565089  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\hydra-win64\1595565089  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 6d4 -InterruptEvent 0 -NGENProcess 614 -Pipe 6cc -Comment  NGen Worker Process  ,Not-Similar
 C:\ProgramData\Package Cache\{1811a96d-d81e-42ad-bf7d-70fed2326c80}\VMware-Horizon-Client-5.4.3-16346110.exe  -uninstall -quiet -burn.related.upgrade -burn.ancestors = {a939916c-ce97-4d4b-92f8-bef4ff73d821} -burn.filehandle.self = 1184 -burn.embedded BurnPipe.{FB566FE9-2EF5-4B69-9935-AA2717965191} {26B90D25-BDAF-4511-B402-C84606F8192F} 11980 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 1b4 -InterruptEvent 0 -NGENProcess 174 -Pipe 1b0 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_32\Microsoft.VisualStu#\e1f38c0c1f52e02d2b3ec8b951a24753\Microsoft.VisualStudio.Tools.Applications.Hosting.v9.0.ni.dll  /noroot /LegacyServiceBehavior , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 2cc -InterruptEvent 0 -NGENProcess 2c4 -Pipe 2c8 -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install hydra-win64 1596191898  C:\ProgramData\F-Secure\NS\default\GUTS2\hydra-win64\1596191898  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 2f8 -InterruptEvent 0 -NGENProcess 324 -Pipe 380 -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install capricorn-win64 1596600416  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1596600416  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 6e0 -InterruptEvent 0 -NGENProcess 6f0 -Pipe 6dc -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\System32\sihclient.exe  /cv 9s8toTwIOE++aMBi1KaY8w.0.1 , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1593062806  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1593062806  ,Not-Similar
 C:\Windows\System32\MsiExec.exe  /Y  C:\WINDOWS\CCM\settingsagent_ps.dll  , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\c4871e94-b880-4157-a1c8-0c39fd21e9fb.ps1'  0 ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install capricorn-win64 1593512206  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1593512206  ,taskhostw.exe network ,Not-Similar
 C:\ProgramData\F-Secure\NS\default\swup2\working\deployer\Installation\InstallationSandbox#2020-10-02-T-12-28-18\STDeploy.exe  package= package.zip   relaunchSandbox=C:\ProgramData\F-Secure\NS\default\swup2\working\deployer\Installation\InstallationSandbox#2020-10-02-T-12-28-18  relaunchReason= afterPostDeploymentReboot=1  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.P08ac43d5#\b73fcf91807919b7b5362dc906f1f2b8\Microsoft.PowerShell.Utility.Activities.ni.dll  /noroot /LegacyServiceBehavior ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 280 -InterruptEvent 0 -NGENProcess 24c -Pipe 34c -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install virgo-win64 1602765344  C:\ProgramData\F-Secure\NS\default\GUTS2\virgo-win64\1602765344  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.D1b22b2c2#\ece339664118a5bb73a8db7673c758ed\Microsoft.Diagnostics.Tracing.TraceEvent.ni.dll  /noroot /LegacyServiceBehavior , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  hydra-win64  --aua-version =  1602643169  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\hydra-win64\1602643169  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\Windows.Graphics\eb78e8dca697bbeaa7a9ae68972eb529\Windows.Graphics.ni.dll  /noroot /LegacyServiceBehavior , C:\ProgramData\F-Secure\NS\default\swup2\working\deployer\Patches\msodll99l2016-kb4484395-fullfile-x86-glb.exe  /passive /norestart /quiet ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 934 -InterruptEvent 0 -NGENProcess a08 -Pipe 968 -Comment  NGen Worker Process  , C:\WINDOWS\System32\mobsync.exe  -Embedding ,Not-Similar
 C:\WINDOWS\system32\svchost.exe  -k netsvcs -p -s wisvc , C:\Program Files\Bomgar\HY-Jump\bomgar-scc.exe  --cxn-factory-proxy-detect  support.it.helsinki.fi:443  ; 300 0  C:\ProgramData\proxy-2485663.tmp  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.P047767ce#\d67bc47700b81adb673846ee4f8a2c38\Microsoft.PowerShell.Core.Activities.ni.dll  /noroot /LegacyServiceBehavior , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1598454419  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1598454419  ,Not-Similar
 C:\WINDOWS\System32\WaaSMedicAgent.exe  0026eacc9389042f83d24054b1da3d4d QKQNB6zXoEu8W1We20Oe/A.0.1.0.0.0 , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\459f92ce-b78f-460c-a025-20c4be08d434.ps1'  ,Not-Similar
 C:\WINDOWS\system32\MicrosoftEdgeSH.exe   SCODEF:24024   CREDAT:9730   APH:44C000000000C  JITHOST /prefetch  :  2 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 4f0 -InterruptEvent 0 -NGENProcess 348 -Pipe 3a4 -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install deepguard-db 1601655218  C:\ProgramData\F-Secure\NS\default\GUTS2\deepguard-db\1601655218  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.Mf5ac9168#\48133a5e21c14ab081625f48bd5aaf6f\Microsoft.Management.Infrastructure.CimCmdlets.ni.dll  /noroot /LegacyServiceBehavior ,Not-Similar
 C:\Program Files\Bomgar\HY-Jump\bomgar-scc.exe  --cxn-factory-proxy-detect  support.it.helsinki.fi:443  ; 300 0  C:\ProgramData\proxy-496827.tmp  , c:\WINDOWS\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  install  c:\Program Files (x86)\Common Files\Microsoft Shared\VSTA\Pipeline.v10.0\HostSideAdapters\Microsoft.VisualStudio.Tools.Office.Outlook.HostAdapter.v10.0.dll  /queue  :  3 /NoDependencies ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 570 -InterruptEvent 0 -NGENProcess 528 -Pipe 78c -Comment  NGen Worker Process  , C:\WINDOWS\system32\compattelrunner.exe  -m  :  GeneralTel.dll -f  :  RunGeneralTelemetry -cV P1dw9MB93066+mxg.1.1 -SendFullTelemetry -ThrottleUtc ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\2b7c9c1b-eeb4-4c76-86a6-510aa88102bc.ps1'  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 2f4 -InterruptEvent 0 -NGENProcess 1f0 -Pipe 288 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\909ea22a-e71d-40ff-bd67-b596de2028e1.ps1'  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 5b0 -InterruptEvent 0 -NGENProcess 57c -Pipe 544 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\SnippingTool.exe  , C:\WINDOWS\system32\WerFault.exe  -k -lc NDIS NDIS-20200623-1332.dmp ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1602476711  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1602476711  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 594 -InterruptEvent 0 -NGENProcess 474 -Pipe 6a4 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\a6587658-2b36-4832-a7eb-e162bc8a7cc5.ps1'  ," c:\hyapp\anaconda3-2019.3\python.exe  -c  import sys, setuptools, tokenize; sys.argv[0] = 'C:\\Users\\zhussain\\AppData\\Local\\Temp\\pip-install-wbk0_tmz\\torch\\setup.py'; __file__='C:\\Users\\zhussain\\AppData\\Local\\Temp\\pip-install-wbk0_tmz\\torch\\setup.py';f=getattr(tokenize, 'open', open)(__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, __file__, 'exec'))  egg_info --egg-base  C:\Users\zhussain\AppData\Local\Temp\pip-pip-egg-info-th9uictq  ",Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\7871788e-6c71-4c7e-8856-b81c5688e0af.ps1'  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 1b0 -InterruptEvent 0 -NGENProcess a4 -Pipe 154 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 440 -InterruptEvent 0 -NGENProcess 5f0 -Pipe 5f4 -Comment  NGen Worker Process  ,%systemroot%\system32\MusNotifyIcon.exe NotifyTrayIcon 0 ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 3b8 -InterruptEvent 0 -NGENProcess 1dc -Pipe 344 -Comment  NGen Worker Process  , C:\WINDOWS\Lenovo\iMController\PluginHost\Lenovo.Modern.ImController.PluginHost.Device.exe  -name 81755d7c-1e36-4672-a510-831d7877489a -runas SYSTEM -pluginName LenovoAuthenticationPlugin -pluginVersion 1.3.0.13 ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 348 -InterruptEvent 0 -NGENProcess 2ec -Pipe 310 -Comment  NGen Worker Process  , C:\Windows\System32\WUDFHost.exe  -HostGUID  :  {193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName  :  \UMDFCommunicationPorts\WUDF\HostProcess-3b40db98-c123-41f0-8c18-14904232f912 -SystemEventPortName  :  \UMDFCommunicationPorts\WUDF\HostProcess-00bc914e-a991-4b76-956d-36db459e4b9a -IoCancelEventPortName  :  \UMDFCommunicationPorts\WUDF\HostProcess-67657e41-ce46-42a0-8ac1-f94e5740117a -NonStateChangingEventPortName  :  \UMDFCommunicationPorts\WUDF\HostProcess-0397fa98-7dbf-49ce-9444-fcd9a7aaf07b -LifetimeId  :  4a58899d-2100-4277-a02b-8f46cb172c68 -DeviceGroupId  :  -HostArg  :  0 ,Not-Similar
 C:\WINDOWS\system32\cmd.exe  /C .\mingw64\bin\git.exe config --system  pull.rebase   false  >  C:\WINDOWS\TEMP\is-Q8G1B.tmp\config-set.out   2>C:\WINDOWS\TEMP\is-Q8G1B.tmp\config-set.err  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 2e4 -InterruptEvent 0 -NGENProcess 3ec -Pipe 3b8 -Comment  NGen Worker Process  ,Not-Similar
 LogonUI.exe  /flags  :  0x0 /state0  :  0xaf6b4055 /state1  :  0x41c64e6d , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 1d4 -InterruptEvent 0 -NGENProcess 2a4 -Pipe 354 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_64\System\5edbc65ae37e6e44e9bac8f319410d5e\System.ni.dll  /noroot /LegacyServiceBehavior , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 228 -InterruptEvent 0 -NGENProcess e0 -Pipe 224 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 3dc -InterruptEvent 0 -NGENProcess 3ac -Pipe 3e4 -Comment  NGen Worker Process  ,%systemroot%\system32\MusNotifyIcon.exe NotifyTrayIcon 10 ,Not-Similar
 C:\Program Files (x86)\MS Office 2016\Office16\WINWORD.EXE  /n  C:\Users\zhussain\study\internship\WP2\wp2_draft.docx  /o    , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 40c -InterruptEvent 0 -NGENProcess 408 -Pipe 300 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 4f0 -InterruptEvent 0 -NGENProcess 4d8 -Pipe 4a4 -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1598244921  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1598244921  ,Not-Similar
 C:\WINDOWS\Lenovo\iMController\PluginHost86\Lenovo.Modern.ImController.PluginHost.Device.exe  -name 1ce825d6-4a8d-4297-9a21-583d1b92f879 -runas SYSTEM -pluginName GenericTelemetryPlugin -pluginVersion 2.1.0.20 , C:\WINDOWS\System32\Upfc.exe  /launchtype periodic /cv 8UrIHXlhT0KHxqh1qHOHjg.0 ,Not-Similar
 C:\WINDOWS\system32\CompatTelRunner.exe  -m  :  appraiser.dll -f  :  DoScheduledTelemetryRun -cv  :  r+o8Mkb6M0OnjvzD.1 , C:\WINDOWS\System32\sihclient.exe  /cv E1tRWyHZmE6GV9Okcvue4w.0.2 ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install virgo-win64 1595583240  C:\ProgramData\F-Secure\NS\default\GUTS2\virgo-win64\1595583240  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 5f4 -InterruptEvent 0 -NGENProcess 5e0 -Pipe 588 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 2b0 -InterruptEvent 0 -NGENProcess 2a4 -Pipe 210 -Comment  NGen Worker Process  , C:\WINDOWS\system32\CompatTelRunner.exe  -m  :  invagent.dll -f  :  RunUpdate -cv  :  qvMJ/kusBkyHCmzO.5 ,Not-Similar
 C:\Windows\syswow64\MsiExec.exe  -Embedding 2C40FAF9066E0C07032E463B2C5AD798 E Global\MSI0000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 4b8 -InterruptEvent 0 -NGENProcess 4e8 -Pipe 4e0 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 2c8 -InterruptEvent 0 -NGENProcess 250 -Pipe 2cc -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  deepguard-db  --aua-version =  1592983293  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\deepguard-db\1592983293  ,Not-Similar
